time,sip,dip,reqmethod,respcode,host,url,uri,action,bytes_out,bytes_in
2025-09-11 09:46:35+00:00,235.56.180.212,226.18.76.249,POST,500,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,10068,99608
2025-09-11 17:27:35+00:00,88.76.135.71,208.233.167.192,POST,401,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,7418,50816
2025-09-11 23:20:35+00:00,78.4.163.12,155.56.12.45,GET,403,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,23635,81889
2025-09-11 20:53:35+00:00,228.199.39.225,25.80.102.197,GET,400,example.com,https://example.com/,/,allowed,36690,68167
2025-09-11 17:51:35+00:00,185.19.76.39,8.237.234.11,POST,302,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,48263,11573
2025-09-11 18:48:35+00:00,92.131.126.2,189.219.10.123,CONNECT,302,video.example.tv,https://video.example.tv/login,/login,blocked,48856,89084
2025-09-11 23:57:35+00:00,165.9.132.45,254.185.136.159,POST,404,news.example.net,https://news.example.net/index.html,/index.html,blocked,4384,68635
2025-09-11 11:45:35+00:00,111.92.232.183,167.232.142.75,GET,200,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,24897,19846
2025-09-11 19:33:35+00:00,11.205.68.250,40.50.84.167,GET,403,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,33011,62421
2025-09-11 14:05:35+00:00,243.182.230.10,214.101.100.99,GET,500,example.com,https://example.com/,/,blocked,39299,13803
2025-09-11 15:51:35+00:00,224.194.203.92,241.70.126.51,GET,302,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,4698,30771
2025-09-11 19:31:35+00:00,124.63.232.248,152.210.15.173,GET,502,example.com,https://example.com/login,/login,allowed,45880,38520
2025-09-11 14:19:35+00:00,187.215.102.228,12.101.11.238,GET,302,video.example.tv,https://video.example.tv/,/,blocked,28154,1303
2025-09-11 16:15:35+00:00,13.13.253.38,203.76.231.244,CONNECT,301,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,11409,57523
2025-09-11 21:23:35+00:00,189.68.30.1,169.145.206.166,CONNECT,400,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,5031,960
2025-09-11 11:35:35+00:00,141.90.216.35,197.91.194.151,GET,401,news.example.net,https://news.example.net/index.html,/index.html,allowed,34658,70129
2025-09-11 16:39:35+00:00,86.173.117.20,92.113.152.164,POST,404,video.example.tv,https://video.example.tv/,/,blocked,27793,74016
2025-09-11 13:53:35+00:00,155.216.175.226,26.200.180.251,POST,500,video.example.tv,https://video.example.tv/login,/login,allowed,46467,93604
2025-09-11 19:42:35+00:00,91.229.89.34,137.43.104.191,CONNECT,301,search.example.org,https://search.example.org/login,/login,allowed,41253,95118
2025-09-11 09:28:35+00:00,225.164.233.128,225.11.196.245,GET,401,example.com,https://example.com/search?q=test,/search?q=test,allowed,35847,273
2025-09-11 20:32:35+00:00,126.245.45.238,236.159.68.19,GET,400,example.com,https://example.com/login,/login,blocked,4504,66665
2025-09-11 18:48:35+00:00,82.107.230.21,116.241.2.26,GET,302,search.example.org,https://search.example.org/login,/login,allowed,25497,55781
2025-09-11 14:49:35+00:00,198.26.114.224,216.141.101.180,POST,302,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,40281,18569
2025-09-11 18:12:35+00:00,149.22.244.136,177.171.216.73,POST,401,example.com,https://example.com/login,/login,blocked,33322,39222
2025-09-11 09:10:35+00:00,13.142.221.118,137.6.202.152,GET,500,news.example.net,https://news.example.net/index.html,/index.html,blocked,44220,82219
2025-09-11 14:23:35+00:00,18.130.119.228,5.174.48.132,GET,401,news.example.net,https://news.example.net/login,/login,allowed,25544,63747
2025-09-11 17:49:35+00:00,201.217.91.109,207.173.161.199,GET,403,video.example.tv,https://video.example.tv/,/,blocked,6367,30422
2025-09-11 17:04:35+00:00,144.44.63.108,147.46.201.151,GET,502,video.example.tv,https://video.example.tv/login,/login,blocked,33355,211
2025-09-11 09:31:35+00:00,58.148.94.167,85.99.152.134,POST,302,example.com,https://example.com/index.html,/index.html,allowed,47900,82091
2025-09-11 08:13:35+00:00,110.117.65.140,214.89.111.243,CONNECT,502,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,37385,80761
2025-09-11 17:56:35+00:00,175.50.26.229,101.117.193.61,CONNECT,400,video.example.tv,https://video.example.tv/login,/login,allowed,35495,50461
2025-09-11 15:15:35+00:00,7.177.236.120,77.90.183.166,CONNECT,403,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,11082,54009
2025-09-11 23:57:35+00:00,236.55.87.129,229.44.108.16,POST,401,example.com,https://example.com/login,/login,blocked,37826,25421
2025-09-11 22:16:35+00:00,253.94.148.192,84.83.64.149,POST,302,video.example.tv,https://video.example.tv/,/,blocked,22195,7337
2025-09-11 19:48:35+00:00,187.166.148.72,160.208.14.182,POST,200,example.com,https://example.com/,/,allowed,1485,98958
2025-09-11 12:47:35+00:00,176.17.217.169,243.145.93.34,GET,404,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,10558,4018
2025-09-11 13:06:35+00:00,87.173.64.202,124.152.143.242,GET,502,example.com,https://example.com/index.html,/index.html,blocked,29056,17274
2025-09-11 20:47:35+00:00,65.41.10.50,5.163.3.122,POST,502,search.example.org,https://search.example.org/index.html,/index.html,allowed,21733,72779
2025-09-11 11:04:35+00:00,8.109.207.205,101.246.185.9,POST,500,example.com,https://example.com/index.html,/index.html,allowed,11644,94337
2025-09-11 17:12:35+00:00,15.156.86.94,253.148.61.6,POST,200,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,5927,40436
2025-09-11 12:49:35+00:00,5.225.33.245,91.253.81.27,POST,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,23873,51329
2025-09-11 18:53:35+00:00,231.231.87.10,236.242.242.13,GET,400,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,35073,36575
2025-09-11 13:58:35+00:00,218.160.217.169,213.58.176.224,POST,403,news.example.net,https://news.example.net/index.html,/index.html,blocked,44076,43690
2025-09-11 16:34:35+00:00,196.145.14.197,131.221.165.132,CONNECT,400,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,40179,57911
2025-09-11 12:51:35+00:00,48.139.225.128,205.236.2.43,POST,502,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,48703,83000
2025-09-11 11:22:35+00:00,111.162.116.248,73.4.147.117,CONNECT,302,news.example.net,https://news.example.net/,/,allowed,9066,35293
2025-09-11 13:44:35+00:00,229.135.133.40,185.249.72.42,CONNECT,301,example.com,https://example.com/login,/login,allowed,33623,90479
2025-09-11 12:03:35+00:00,8.164.86.101,236.4.184.174,POST,401,search.example.org,https://search.example.org/,/,allowed,49610,1053
2025-09-11 14:08:35+00:00,178.252.66.107,146.159.71.130,POST,400,video.example.tv,https://video.example.tv/,/,allowed,49082,83490
2025-09-11 23:26:35+00:00,250.78.245.219,167.63.220.131,POST,301,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,8270,81823
2025-09-11 17:19:35+00:00,164.140.72.4,202.207.173.34,CONNECT,302,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,31904,75881
2025-09-11 08:52:35+00:00,1.212.140.14,163.4.145.193,GET,200,search.example.org,https://search.example.org/login,/login,blocked,47426,749
2025-09-11 11:04:35+00:00,26.94.15.226,99.72.126.209,POST,500,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,20724,60461
2025-09-11 18:00:35+00:00,52.228.29.60,248.77.194.110,GET,302,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,45528,71368
2025-09-11 09:52:35+00:00,11.202.99.137,48.26.163.170,CONNECT,400,example.com,https://example.com/search?q=test,/search?q=test,blocked,28143,87541
2025-09-11 10:01:35+00:00,28.113.75.186,40.33.137.244,POST,200,video.example.tv,https://video.example.tv/,/,allowed,35454,21742
2025-09-11 08:52:35+00:00,178.58.234.40,187.43.98.33,GET,302,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,3610,10332
2025-09-11 11:12:35+00:00,140.67.61.118,225.218.243.127,CONNECT,500,news.example.net,https://news.example.net/login,/login,blocked,13842,3720
2025-09-11 08:04:35+00:00,254.164.119.193,70.210.87.205,GET,200,example.com,https://example.com/,/,blocked,31258,62091
2025-09-11 07:25:35+00:00,13.138.83.151,85.172.153.147,POST,403,video.example.tv,https://video.example.tv/login,/login,allowed,28091,46215
2025-09-11 21:36:35+00:00,33.29.248.119,247.183.208.20,CONNECT,302,news.example.net,https://news.example.net/index.html,/index.html,blocked,28582,36824
2025-09-11 14:15:35+00:00,225.76.9.208,63.236.58.77,POST,502,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,23386,24025
2025-09-11 10:15:35+00:00,84.207.108.226,57.245.197.158,POST,401,example.com,https://example.com/login,/login,allowed,31107,83044
2025-09-11 08:52:35+00:00,136.103.223.163,215.120.146.107,CONNECT,302,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,40595,93787
2025-09-11 10:53:35+00:00,13.124.130.125,177.38.120.166,CONNECT,401,search.example.org,https://search.example.org/,/,blocked,20416,60588
2025-09-11 16:30:35+00:00,20.246.253.56,154.170.119.5,GET,502,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,14308,84294
2025-09-11 19:20:35+00:00,219.24.28.18,141.156.213.39,CONNECT,502,news.example.net,https://news.example.net/,/,blocked,24601,97816
2025-09-11 22:58:35+00:00,236.86.66.160,128.59.70.203,GET,403,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,39261,74185
2025-09-11 15:39:35+00:00,179.2.88.197,85.78.191.61,CONNECT,500,example.com,https://example.com/search?q=test,/search?q=test,allowed,29803,43532
2025-09-11 17:46:35+00:00,21.43.198.206,122.117.131.186,GET,404,video.example.tv,https://video.example.tv/,/,allowed,49558,94890
2025-09-11 15:13:35+00:00,208.159.69.40,6.31.103.156,GET,404,example.com,https://example.com/index.html,/index.html,allowed,5746,90606
2025-09-11 22:39:35+00:00,59.160.49.7,220.166.169.120,GET,403,example.com,https://example.com/login,/login,allowed,11165,63450
2025-09-11 11:54:35+00:00,62.112.110.67,169.32.246.79,POST,400,example.com,https://example.com/login,/login,allowed,33304,7728
2025-09-11 11:13:35+00:00,3.65.209.102,228.28.173.90,GET,500,example.com,https://example.com/login,/login,blocked,30518,27079
2025-09-11 19:30:35+00:00,100.201.173.205,9.64.43.254,CONNECT,404,news.example.net,https://news.example.net/index.html,/index.html,allowed,40230,62029
2025-09-11 08:13:35+00:00,143.43.87.220,131.252.133.221,GET,500,example.com,https://example.com/index.html,/index.html,allowed,8886,28831
2025-09-11 12:50:35+00:00,103.252.219.111,72.84.123.108,GET,200,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,24255,12015
2025-09-11 10:12:35+00:00,2.142.103.162,25.73.44.110,CONNECT,401,video.example.tv,https://video.example.tv/,/,blocked,21652,50980
2025-09-11 21:54:35+00:00,132.144.243.31,93.134.166.249,CONNECT,502,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,36794,67543
2025-09-11 17:22:35+00:00,236.35.202.226,2.50.248.172,GET,400,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,13639,70843
2025-09-11 15:56:35+00:00,185.147.95.23,202.232.170.200,CONNECT,400,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,23309,54606
2025-09-11 16:35:35+00:00,244.80.107.21,77.54.211.96,POST,403,news.example.net,https://news.example.net/login,/login,blocked,40248,51948
2025-09-11 09:30:35+00:00,69.6.44.251,25.86.160.1,POST,301,example.com,https://example.com/index.html,/index.html,allowed,25084,56327
2025-09-11 13:17:35+00:00,5.183.162.95,153.211.85.72,GET,401,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,40991,81126
2025-09-11 18:18:35+00:00,40.75.71.143,247.93.25.38,POST,200,video.example.tv,https://video.example.tv/,/,blocked,47807,80391
2025-09-11 15:08:35+00:00,106.28.120.4,37.239.153.59,GET,401,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,23187,54621
2025-09-11 22:02:35+00:00,120.217.152.254,95.188.8.4,CONNECT,401,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,47107,64003
2025-09-11 07:34:35+00:00,6.16.168.184,31.96.203.54,GET,403,news.example.net,https://news.example.net/,/,blocked,11728,37850
2025-09-11 08:42:35+00:00,221.38.50.26,15.187.63.94,CONNECT,403,video.example.tv,https://video.example.tv/login,/login,allowed,47918,67384
2025-09-11 14:41:35+00:00,10.47.227.104,201.65.183.140,CONNECT,200,news.example.net,https://news.example.net/login,/login,allowed,21938,56769
2025-09-11 07:47:35+00:00,108.228.77.235,55.76.253.52,CONNECT,302,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,25454,79068
2025-09-11 19:25:35+00:00,133.177.225.219,152.92.54.25,GET,400,example.com,https://example.com/,/,allowed,41466,37532
2025-09-11 16:51:35+00:00,55.172.28.141,90.93.82.180,CONNECT,404,example.com,https://example.com/index.html,/index.html,allowed,23462,43386
2025-09-11 10:41:35+00:00,108.22.85.212,223.159.133.143,GET,502,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,20999,62452
2025-09-11 10:30:35+00:00,138.127.153.101,159.188.77.140,GET,404,example.com,https://example.com/search?q=test,/search?q=test,allowed,3323,87390
2025-09-11 22:14:35+00:00,18.70.46.150,97.211.16.176,POST,200,example.com,https://example.com/index.html,/index.html,allowed,49114,65182
2025-09-11 09:14:35+00:00,250.7.231.25,153.215.237.92,CONNECT,302,video.example.tv,https://video.example.tv/,/,allowed,45523,39256
2025-09-11 20:36:35+00:00,83.37.218.97,246.24.63.92,POST,400,news.example.net,https://news.example.net/index.html,/index.html,allowed,12034,54331
2025-09-11 18:13:35+00:00,116.1.99.76,223.254.120.133,GET,404,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,37718,87157
2025-09-11 21:01:35+00:00,47.179.33.40,254.147.208.145,GET,401,video.example.tv,https://video.example.tv/,/,allowed,7287,83931
2025-09-11 13:46:35+00:00,136.254.92.15,144.98.205.246,CONNECT,500,example.com,https://example.com/login,/login,allowed,17033,17253
2025-09-11 12:08:35+00:00,98.58.41.119,71.70.129.65,POST,302,news.example.net,https://news.example.net/login,/login,allowed,4524,55521
2025-09-11 17:04:35+00:00,203.205.151.251,84.150.11.84,GET,301,video.example.tv,https://video.example.tv/login,/login,blocked,30072,80477
2025-09-11 17:20:35+00:00,205.250.56.216,117.165.247.46,CONNECT,404,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,6621,50107
2025-09-11 18:26:35+00:00,100.149.22.240,145.166.143.211,GET,200,search.example.org,https://search.example.org/index.html,/index.html,blocked,40412,85510
2025-09-11 17:48:35+00:00,42.90.203.189,218.154.152.137,POST,302,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,36518,50221
2025-09-11 13:27:35+00:00,132.79.28.193,77.227.42.165,POST,404,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,21452,19979
2025-09-11 20:41:35+00:00,35.48.67.243,248.53.173.199,CONNECT,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,9145,77189
2025-09-11 19:50:35+00:00,147.146.155.199,94.82.36.19,GET,502,search.example.org,https://search.example.org/,/,allowed,32939,29959
2025-09-11 08:43:35+00:00,47.86.32.26,198.162.235.106,CONNECT,502,news.example.net,https://news.example.net/login,/login,blocked,16843,52974
2025-09-11 12:27:35+00:00,122.174.50.87,47.229.58.211,POST,400,example.com,https://example.com/,/,blocked,4340,21103
2025-09-11 12:17:35+00:00,129.217.175.160,32.77.136.150,CONNECT,502,example.com,https://example.com/login,/login,blocked,17580,62015
2025-09-11 10:46:35+00:00,140.73.238.77,219.189.6.72,CONNECT,200,example.com,https://example.com/,/,blocked,1387,80460
2025-09-11 16:09:35+00:00,35.184.81.107,13.8.189.77,GET,404,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,16463,96495
2025-09-11 15:25:35+00:00,22.71.140.91,207.55.74.37,GET,302,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,26853,49258
2025-09-11 13:44:35+00:00,213.79.104.145,215.20.86.206,POST,403,example.com,https://example.com/login,/login,blocked,18283,19329
2025-09-11 08:15:35+00:00,97.62.59.253,19.211.140.2,CONNECT,400,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,34414,47671
2025-09-11 15:16:35+00:00,226.171.57.54,46.48.212.230,POST,500,news.example.net,https://news.example.net/login,/login,blocked,47014,29257
2025-09-11 13:35:35+00:00,246.132.108.67,72.161.24.223,GET,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,22625,61224
2025-09-11 13:33:35+00:00,143.62.162.11,173.206.145.192,CONNECT,500,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,27655,13494
2025-09-11 15:47:35+00:00,174.216.154.215,98.63.135.1,POST,404,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,29540,47725
2025-09-11 09:13:35+00:00,15.29.3.233,23.141.48.194,GET,200,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,9325,56185
2025-09-11 16:10:35+00:00,99.15.43.81,52.252.113.6,POST,401,example.com,https://example.com/login,/login,blocked,25268,8440
2025-09-11 13:49:35+00:00,72.156.204.101,123.155.170.215,CONNECT,302,video.example.tv,https://video.example.tv/,/,allowed,5812,94397
2025-09-11 23:40:35+00:00,133.237.120.100,8.225.157.192,GET,403,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,35650,22643
2025-09-11 18:14:35+00:00,61.99.30.243,196.181.30.83,CONNECT,301,news.example.net,https://news.example.net/index.html,/index.html,blocked,19776,76748
2025-09-11 17:06:35+00:00,126.129.192.116,250.10.153.85,GET,401,video.example.tv,https://video.example.tv/,/,allowed,38043,46308
2025-09-11 14:26:35+00:00,27.18.142.58,12.194.43.230,GET,500,example.com,https://example.com/login,/login,allowed,16341,25136
2025-09-11 14:59:35+00:00,188.212.144.145,5.38.109.234,POST,200,news.example.net,https://news.example.net/index.html,/index.html,allowed,45508,69198
2025-09-11 10:38:35+00:00,131.38.85.65,126.228.61.195,GET,500,example.com,https://example.com/search?q=test,/search?q=test,blocked,24190,4744
2025-09-11 11:14:35+00:00,204.47.247.47,44.251.189.164,CONNECT,301,news.example.net,https://news.example.net/login,/login,allowed,45458,98779
2025-09-11 10:40:35+00:00,7.140.235.33,153.206.173.32,CONNECT,200,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,17218,52555
2025-09-11 16:19:35+00:00,158.63.245.40,204.110.96.89,CONNECT,404,search.example.org,https://search.example.org/index.html,/index.html,blocked,17586,51759
2025-09-11 22:38:35+00:00,136.236.154.149,181.226.46.3,POST,301,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,4607,92024
2025-09-11 18:20:35+00:00,163.76.215.167,180.55.199.157,CONNECT,302,example.com,https://example.com/search?q=test,/search?q=test,blocked,5816,74641
2025-09-11 23:58:35+00:00,81.149.238.114,48.75.79.16,POST,403,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,501,15877
2025-09-11 21:17:35+00:00,211.173.220.242,134.197.207.235,POST,302,search.example.org,https://search.example.org/login,/login,allowed,3488,11696
2025-09-11 09:58:35+00:00,216.199.56.50,9.70.238.42,CONNECT,301,example.com,https://example.com/search?q=test,/search?q=test,blocked,43414,88941
2025-09-11 07:29:35+00:00,188.32.199.241,105.130.112.41,POST,403,news.example.net,https://news.example.net/index.html,/index.html,blocked,24537,91635
2025-09-11 09:07:35+00:00,241.234.87.172,20.47.135.152,CONNECT,500,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,10207,18347
2025-09-11 08:53:35+00:00,231.229.106.194,22.127.213.175,GET,401,news.example.net,https://news.example.net/login,/login,allowed,17390,45068
2025-09-11 22:27:35+00:00,3.220.9.43,151.51.146.4,CONNECT,401,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,20195,34116
2025-09-11 12:40:35+00:00,21.54.242.131,36.134.51.45,GET,500,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,9209,58981
2025-09-11 13:48:35+00:00,136.158.113.136,165.217.175.2,POST,302,search.example.org,https://search.example.org/login,/login,allowed,3260,6371
2025-09-11 19:54:35+00:00,174.57.45.226,43.197.180.83,GET,502,example.com,https://example.com/index.html,/index.html,blocked,19464,49117
2025-09-11 23:32:35+00:00,13.50.151.190,7.162.76.102,CONNECT,302,example.com,https://example.com/login,/login,allowed,30876,94527
2025-09-11 22:40:35+00:00,20.79.221.197,214.69.29.40,POST,404,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,30221,81032
2025-09-11 13:19:35+00:00,20.101.238.218,104.100.73.5,CONNECT,403,example.com,https://example.com/index.html,/index.html,allowed,10830,78950
2025-09-11 13:40:35+00:00,112.180.5.116,193.22.221.244,GET,404,video.example.tv,https://video.example.tv/login,/login,blocked,20621,14760
2025-09-11 20:27:35+00:00,232.14.168.128,44.36.118.36,POST,301,video.example.tv,https://video.example.tv/,/,allowed,22710,11874
2025-09-11 23:48:35+00:00,49.109.2.224,128.151.48.34,POST,302,example.com,https://example.com/index.html,/index.html,blocked,28437,41217
2025-09-11 11:46:35+00:00,188.167.188.6,199.239.196.223,GET,403,video.example.tv,https://video.example.tv/login,/login,blocked,21341,77283
2025-09-11 16:06:35+00:00,114.112.178.252,89.173.23.170,CONNECT,301,example.com,https://example.com/search?q=test,/search?q=test,allowed,47675,2675
2025-09-11 13:12:35+00:00,133.216.82.119,48.41.193.135,CONNECT,302,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,19976,42630
2025-09-11 09:05:35+00:00,207.111.44.164,57.93.147.196,GET,502,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,9352,87533
2025-09-11 12:30:35+00:00,10.129.140.98,2.124.21.121,POST,301,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,18541,95171
2025-09-11 09:40:35+00:00,117.148.95.14,165.83.47.162,POST,401,example.com,https://example.com/index.html,/index.html,blocked,26124,56218
2025-09-11 14:30:35+00:00,34.242.115.81,95.152.6.90,POST,403,video.example.tv,https://video.example.tv/login,/login,allowed,341,72713
2025-09-11 18:07:35+00:00,89.62.232.139,70.174.6.147,CONNECT,301,news.example.net,https://news.example.net/index.html,/index.html,blocked,22183,77057
2025-09-11 14:48:35+00:00,83.155.240.208,250.105.238.36,GET,200,video.example.tv,https://video.example.tv/,/,allowed,33248,79905
2025-09-11 14:17:35+00:00,241.62.199.172,241.130.214.29,POST,500,example.com,https://example.com/search?q=test,/search?q=test,blocked,27187,32655
2025-09-11 20:47:35+00:00,66.73.202.209,242.29.199.63,CONNECT,404,example.com,https://example.com/index.html,/index.html,blocked,45171,95700
2025-09-11 11:45:35+00:00,208.184.241.57,138.139.83.159,CONNECT,500,example.com,https://example.com/login,/login,allowed,46125,21342
2025-09-11 09:19:35+00:00,18.110.169.58,223.148.220.246,GET,500,example.com,https://example.com/,/,allowed,9305,99303
2025-09-11 11:40:35+00:00,43.92.174.17,180.168.119.4,GET,301,news.example.net,https://news.example.net/login,/login,blocked,45307,45156
2025-09-11 19:44:35+00:00,164.158.44.217,41.10.195.186,GET,403,example.com,https://example.com/search?q=test,/search?q=test,blocked,22051,93856
2025-09-11 09:52:35+00:00,84.19.246.210,154.146.250.174,POST,404,video.example.tv,https://video.example.tv/,/,blocked,23449,24637
2025-09-11 17:59:35+00:00,21.31.64.213,21.232.60.136,GET,500,example.com,https://example.com/index.html,/index.html,allowed,6130,98638
2025-09-11 15:32:35+00:00,223.163.186.116,82.180.78.121,GET,301,example.com,https://example.com/,/,blocked,37864,12995
2025-09-11 15:07:35+00:00,183.203.12.242,234.150.121.206,POST,400,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,3655,51811
2025-09-11 14:24:35+00:00,163.145.63.164,133.44.98.234,POST,200,search.example.org,https://search.example.org/index.html,/index.html,allowed,16582,91897
2025-09-11 15:07:35+00:00,204.145.239.87,252.186.162.63,CONNECT,502,example.com,https://example.com/search?q=test,/search?q=test,blocked,14698,65514
2025-09-11 16:41:35+00:00,27.94.179.235,130.162.148.144,GET,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,22146,64697
2025-09-11 20:02:35+00:00,150.115.229.118,250.10.245.19,CONNECT,403,search.example.org,https://search.example.org/login,/login,allowed,500,56847
2025-09-11 11:25:35+00:00,194.44.241.86,71.91.103.133,GET,500,search.example.org,https://search.example.org/login,/login,blocked,12679,64492
2025-09-11 07:32:35+00:00,216.210.210.18,36.193.198.105,CONNECT,403,news.example.net,https://news.example.net/index.html,/index.html,blocked,14398,56731
2025-09-11 16:41:35+00:00,181.200.79.67,215.43.197.190,POST,301,search.example.org,https://search.example.org/login,/login,allowed,1596,36357
2025-09-11 20:27:35+00:00,91.76.160.206,184.145.44.69,CONNECT,500,example.com,https://example.com/,/,blocked,6730,19410
2025-09-11 11:15:35+00:00,31.198.129.16,222.11.154.165,CONNECT,502,example.com,https://example.com/,/,blocked,4585,64485
2025-09-11 16:39:35+00:00,134.59.173.13,62.194.41.116,GET,502,news.example.net,https://news.example.net/index.html,/index.html,allowed,20072,84583
2025-09-11 10:32:35+00:00,166.152.135.176,208.49.160.233,CONNECT,500,search.example.org,https://search.example.org/index.html,/index.html,allowed,42712,80942
2025-09-11 14:17:35+00:00,75.16.153.69,72.5.242.236,POST,200,search.example.org,https://search.example.org/login,/login,blocked,23934,51075
2025-09-11 11:54:35+00:00,118.53.11.42,127.86.83.96,GET,301,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,12746,36766
2025-09-11 20:10:35+00:00,127.112.36.104,29.231.117.181,GET,400,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,6257,5114
2025-09-11 20:42:35+00:00,207.101.108.166,62.248.202.94,CONNECT,401,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,29438,39805
2025-09-11 07:26:35+00:00,66.163.117.51,224.147.79.31,POST,404,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,45737,41169
2025-09-11 23:31:35+00:00,96.254.131.229,19.205.239.84,CONNECT,301,search.example.org,https://search.example.org/login,/login,blocked,14821,30410
2025-09-11 10:17:35+00:00,196.81.63.54,73.30.137.165,POST,404,example.com,https://example.com/index.html,/index.html,allowed,37895,70583
2025-09-11 18:32:35+00:00,12.216.106.85,181.23.218.173,GET,404,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,39847,40663
2025-09-11 22:49:35+00:00,183.27.120.144,135.82.3.184,CONNECT,500,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,15764,34882
2025-09-11 10:52:35+00:00,221.65.110.145,125.141.15.35,CONNECT,301,search.example.org,https://search.example.org/index.html,/index.html,allowed,4445,72419
2025-09-11 18:50:35+00:00,79.107.141.163,121.15.87.135,GET,502,news.example.net,https://news.example.net/index.html,/index.html,blocked,36819,57371
2025-09-11 18:14:35+00:00,204.52.153.239,214.224.30.70,POST,301,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,1822,85370
2025-09-11 17:31:35+00:00,45.177.139.114,40.209.62.148,POST,200,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,41213,76112
2025-09-11 14:21:35+00:00,74.15.199.217,112.146.138.179,CONNECT,302,example.com,https://example.com/search?q=test,/search?q=test,blocked,13528,29954
2025-09-11 13:56:35+00:00,153.233.153.126,120.67.123.64,POST,302,search.example.org,https://search.example.org/index.html,/index.html,allowed,48820,67471
